Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
5.4,3000.0,-4,24,-6.0,1.0914564338409907,2.0,22.90854356615901,13.263139567750065
5.5,3100.0,0,20,-5.989037251098267,1.5246473343575837,5.989037251098267,18.475352665642415,13.295664373993795
5.6000000000000005,3200.0,-8,12,-5.987709628692471,2.384467992303461,2.012290371307529,9.615532007696538,13.366880835144906
5.7,3300.0,-8,12,-6.017967487759819,3.2371721151483,1.9820325122401812,8.7628278848517,13.417329099815241
5.800000000000001,3400.0,-12,8,-5.953189115625321,4.5081860515841115,6.046810884374679,3.4918139484158885,13.474990662869905
5.9,3500.0,-16,8,-5.948605074844011,5.773872602496892,10.05139492515599,2.2261273975031077,13.517308929191639
6.0,3600.0,-16,8,-5.879708066330636,7.031071948937415,10.120291933669364,0.9689280510625853,13.56612148542278
6.1000000000000005,3700.0,-16,8,-5.858836810249102,8.703010918594165,10.141163189750898,0.7030109185941651,13.61938285268466
6.2,3800.0,-16,8,-5.86994613984308,9.531414719436164,10.13005386015692,1.5314147194361638,13.654515665626654
6.300000000000001,3900.0,-16,8,-5.846599483815453,10.769702619355517,10.153400516184547,2.7697026193555168,13.706216147050029
6.4,4000.0,-16,8,-5.875441596254035,11.196917653534104,10.124558403745965,3.196917653534104,13.700309965706037
6.5,4100.0,-16,8,-5.870286585967619,12.028770903073282,10.12971341403238,4.028770903073282,13.722623074430867
6.6000000000000005,4200.0,-16,8,-5.954689763433748,12.839041493323158,10.045310236566252,4.839041493323158,13.771262767044453
6.7,4300.0,-12,8,-5.987482861473694,13.248273865046922,6.012517138526306,5.248273865046922,13.789006523466979
6.800000000000001,4400.0,-12,12,-5.926264354109605,13.678447970335238,6.073735645890395,1.6784479703352382,13.781784718242552
6.9,4500.0,-16,16,-5.906706124789082,14.086539894567732,10.093293875210918,1.913460105432268,13.800611868107643
7.0,4600.0,-12,16,-5.870747718381779,14.093014845228366,6.129252281618221,1.9069851547716343,13.793332583963291
7.1000000000000005,4700.0,-12,16,-5.831467269921404,14.090802249711858,6.168532730078596,1.9091977502881416,13.795819149598445
7.2,4800.0,-12,16,-5.741430148796525,14.490375910498217,6.258569851203475,1.5096240895017825,13.823538175625401
7.300000000000001,4900.0,-12,16,-5.696928565207628,14.495085919787048,6.303071434792372,1.5049140802129521,13.818410230482392
7.4,5000.0,-12,16,-5.61162224895952,14.504834435473544,6.38837775104048,1.4951655645264559,13.80780906744295
7.5,5100.0,-12,16,-5.566396461428127,14.505611859728647,6.433603538571873,1.4943881402713526,13.806964363770927
7.6000000000000005,5200.0,-12,16,-5.480381624161623,14.498170859997797,6.519618375838377,1.5018291400022026,13.815053664630293
7.700000000000001,5300.0,-12,16,-5.419758573600035,14.493901987886135,6.580241426399965,1.5060980121138652,13.819698850079694
7.800000000000001,5400.0,-12,16,-5.351617517991286,14.478125606273894,6.648382482008714,1.5218743937261063,13.836893770667873
7.9,5500.0,-12,20,-5.270715086655201,14.464455068404387,6.729284913344799,5.535544931595613,13.851828990321335
8.0,5600.0,-12,20,-5.215162536245202,14.450195576337146,6.784837463754798,5.549804423662854,13.867442884968657
8.100000000000001,5700.0,-12,20,-5.1543536838548505,14.439412053920721,6.8456463161451495,5.560587946079279,13.879274620095995
8.200000000000001,5800.0,-12,16,-5.0323360434204005,14.422533129768661,6.9676639565795995,1.5774668702313388,13.897835837968973
8.3,5900.0,-12,16,-4.965091763573611,14.812276710042733,7.034908236426389,1.1877232899572672,13.932765201348055
8.4,6000.0,-12,20,-4.876438176811007,14.787308281932557,7.123561823188993,5.212691718067443,13.95951572082523
8.5,6100.0,-12,16,-4.763703034644777,14.77236935021309,7.236296965355223,1.22763064978691,13.975571343372215
8.600000000000001,6200.0,-12,16,-4.67446767301189,14.784876423923448,7.32553232698811,1.215123576076552,13.96212678216065
8.700000000000001,6300.0,-12,16,-4.632259906179684,14.788080158208468,7.367740093820316,1.2119198417915324,13.958687174502137
8.8,6400.0,-12,16,-4.439062335718887,15.208148735347914,7.560937664281113,0.7918512646520863,13.959926569206958
8.9,6500.0,-12,20,-4.42495785360606,15.221660680457697,7.57504214639394,4.778339319542303,13.945913898050206
9.0,6600.0,-12,20,-4.341461127492494,15.239063960748098,7.658538872507506,4.760936039251902,13.927908223145533
9.100000000000001,6700.0,-12,20,-4.307479290357975,15.255246793146533,7.692520709642025,4.744753206853467,13.911208058741959
9.200000000000001,6800.0,-12,20,-4.360933998627701,15.244507608400824,7.639066001372299,4.7554923915991765,13.922285955683888
9.3,6900.0,-12,20,-4.416043593477127,15.638523610278154,7.583956406522873,4.361476389721846,13.951467734025641
9.4,7000.0,-12,20,-4.396511284767257,15.214097085297885,7.603488715232743,4.785902914702115,13.95375422141099
9.5,7100.0,-12,20,-4.454593461936952,15.21548452008332,7.545406538063048,4.78451547991668,13.952315346368385
9.600000000000001,7200.0,-12,20,-4.571183271810753,15.20699412017589,7.428816728189247,4.7930058798241095,13.961125314220507
9.7,7300.0,-12,20,-4.7217201993804,15.217591658356271,7.2782798006196,4.782408341643729,13.950130667375811
9.8,7400.0,-12,20,-4.983006305098883,14.81111573805508,7.016993694901117,5.188884261944921,13.934006704757412
9.9,7500.0,-12,20,-5.251047387062727,14.830584208647034,6.748952612937273,5.169415791352966,13.913217757927047
10.0,7600.0,-12,20,-5.657005083426014,14.855293586425521,6.342994916573986,5.144706413574479,13.886923896855206
