Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
17.0,16200.0,-60,20,-55.7182768297414,16.89692204917646,4.281723170258601,3.1030779508235398,15.130235804314337
17.1,16300.0,-60,20,-56.829185052195044,16.981686484014396,3.1708149478049563,3.0183135159856036,15.04657430403488
17.200000000000003,16400.0,-60,20,-57.95098904018124,17.441857754774226,2.0490109598187587,2.558142245225774,14.984183678231808
17.3,16500.0,-60,20,-59.060868125518084,17.151984317821277,0.9391318744819159,2.8480156821787226,14.881355790357622
17.400000000000002,16600.0,-70,20,-60.1676394258584,17.21793427375743,9.832360574141603,2.782065726242571,14.81837831381923
17.5,16700.0,-70,20,-61.24656978296525,17.295940797433154,8.753430217034747,2.704059202566846,14.744597467316183
17.6,16800.0,-70,20,-62.26484270779133,17.381212249042427,7.735157292208669,2.6187877509575728,14.664812159760979
17.700000000000003,16900.0,-70,20,-63.33826289675244,17.466908687055003,6.66173710324756,2.533091312944997,14.585526802624287
17.8,17000.0,-70,20,-64.41484431375022,17.573780766500423,5.585155686249777,2.4262192334995767,14.487888319915898
17.900000000000002,17100.0,-70,20,-65.48060687152952,17.65709304483228,4.519393128470483,2.34290695516772,14.412710706211493
18.0,17200.0,-70,20,-66.55627092846561,17.761493594277145,3.443729071534392,2.2385064057228554,14.319640676760045
18.1,17300.0,-70,20,-67.65585044283273,17.84705635679911,2.3441495571672704,2.1529436432008886,14.244290564996376
18.200000000000003,17400.0,-70,20,-68.81679141137295,17.943838369681202,1.1832085886270534,2.0561616303187975,14.160048277428237
18.3,17500.0,-70,20,-69.91314962883791,18.03954738455694,0.08685037116208605,1.9604526154430602,14.077753463435851
18.400000000000002,17600.0,-70,20,-70.93419256655852,18.151501251936278,0.9341925665585222,1.8484987480637223,13.982745480691765
18.5,17700.0,-70,20,-72.02856354253413,18.260144869095626,2.0285635425341297,1.739855130904374,13.891815155800264
18.6,17800.0,-80,20,-73.03652218822458,18.80365008073143,6.9634778117754195,1.1963499192685703,13.80073993322422
18.700000000000003,17900.0,-80,20,-74.05528284370928,18.92014065596702,5.9447171562907215,1.079859344032979,13.708475361891818
18.8,18000.0,-80,20,-75.01823487597966,19.471412855086086,4.981765124020342,0.5285871449139137,13.621874839830577
18.900000000000002,18100.0,-80,20,-76.00680891775801,19.601961777920923,3.9931910822419923,0.3980382220790766,13.52400840688331
19.0,18200.0,-80,20,-76.87914016429602,19.735220838696577,3.120859835703982,0.26477916130342294,13.425621453640792
19.1,18300.0,-80,20,-77.73770618579368,19.857221484119442,2.2622938142063163,0.14277851588055768,13.336856484110395
19.200000000000003,18400.0,-80,20,-78.43064369873207,19.980417772340402,1.5693563012679306,0.019582227659597606,13.248465312971135
19.3,18500.0,-80,20,-79.09494220595224,20.509533833299464,0.9050577940477638,0.5095338332994643,13.197448469463005
19.400000000000002,18600.0,-80,20,-79.47082544353975,20.594016540611346,0.5291745564602479,0.5940165406113458,13.13959096358217
19.500000000000004,18700.0,-80,20,-79.91613228970925,21.088671026889127,0.0838677102907468,1.088671026889127,13.117085764199786
19.6,18800.0,-80,20,-80.06465978493907,21.137174660288025,0.06465978493906732,1.137174660288025,13.08508108674701
19.700000000000003,18900.0,-80,20,-80.33021319010697,21.205106705233682,0.33021319010697425,1.205106705233682,13.0405340616473
19.8,19000.0,-80,20,-80.45177971058968,21.180133673720018,0.45177971058967614,1.180133673720018,13.056872909357924
19.900000000000002,19100.0,-80,20,-80.65139211299697,21.62390524723363,0.6513921129969731,1.6239052472336297,13.070611981774077
20.000000000000004,19200.0,-80,20,-80.68065193349696,21.612496047398725,0.6806519334969607,1.612496047398725,13.077915985387293
