datetime,Timestamp,Altitude,Speed,Direction,Latitude,Longitude
2025-06-11 06:51:42.600,1749624702.6,607.5,89.0,341.6,-33.8401057,151.2199568
2025-06-11 06:51:42.700,1749624702.7,608.75,89.0,341.7,-33.84004065,151.2199316
2025-06-11 06:51:42.800,1749624702.8,610.0,89.0,341.8,-33.8399756,151.2199064
2025-06-11 06:51:42.900,1749624702.9,611.25,89.0,341.9,-33.83991055,151.2198812
2025-06-11 06:51:43.000,1749624703.0,612.5,89.0,342.0,-33.839845499999996,151.219856
2025-06-11 06:51:43.100,1749624703.1,613.75,89.0,342.1,-33.83978045,151.2198308
2025-06-11 06:51:43.200,1749624703.2,615.0,89.0,342.2,-33.839715399999996,151.2198056
2025-06-11 06:51:43.300,1749624703.3,616.25,89.0,342.3,-33.83965035,151.21978040000002
2025-06-11 06:51:43.400,1749624703.4,617.5,89.0,342.4,-33.839585299999996,151.2197552
2025-06-11 06:51:43.500,1749624703.5,618.75,89.0,342.5,-33.83952025,151.21973
2025-06-11 06:51:43.600,1749624703.6,620.0,89.0,342.6,-33.839455199999996,151.21970480000002
2025-06-11 06:51:43.700,1749624703.7,621.25,89.0,342.7,-33.83939015,151.2196796
2025-06-11 06:51:43.800,1749624703.8,622.5,89.0,342.8,-33.839325099999996,151.2196544
2025-06-11 06:51:43.900,1749624703.9,623.75,89.0,342.9,-33.83926005,151.2196292
2025-06-11 06:51:44.000,1749624704.0,625.0,89.0,343.0,-33.839195,151.219604
2025-06-11 06:51:44.100,1749624704.1,625.0,89.05,343.05,-33.83915725,151.21959105
2025-06-11 06:51:44.200,1749624704.2,625.0,89.1,343.1,-33.839119499999995,151.2195781
2025-06-11 06:51:44.300,1749624704.3,625.0,89.15,343.15,-33.83908175,151.21956515
2025-06-11 06:51:44.400,1749624704.4,625.0,89.2,343.2,-33.839043999999994,151.2195522
2025-06-11 06:51:44.500,1749624704.5,625.0,89.25,343.25,-33.83900625,151.21953925
2025-06-11 06:51:44.600,1749624704.6,625.0,89.3,343.3,-33.8389685,151.2195263
2025-06-11 06:51:44.700,1749624704.7,625.0,89.35,343.35,-33.838930749999996,151.21951335
2025-06-11 06:51:44.800,1749624704.8,625.0,89.4,343.4,-33.838893,151.21950040000002
2025-06-11 06:51:44.900,1749624704.9,625.0,89.45,343.45,-33.838855249999995,151.21948745
2025-06-11 06:51:45.000,1749624705.0,625.0,89.5,343.5,-33.8388175,151.2194745
2025-06-11 06:51:45.100,1749624705.1,625.0,89.55,343.55,-33.83877975,151.21946155
2025-06-11 06:51:45.200,1749624705.2,625.0,89.6,343.6,-33.838741999999996,151.2194486
2025-06-11 06:51:45.300,1749624705.3,625.0,89.65,343.65,-33.83870425,151.21943565
2025-06-11 06:51:45.400,1749624705.4,625.0,89.7,343.7,-33.838666499999995,151.2194227
2025-06-11 06:51:45.500,1749624705.5,625.0,89.75,343.75,-33.83862875,151.21940975
2025-06-11 06:51:45.600,1749624705.6,625.0,89.8,343.8,-33.838591,151.2193968
2025-06-11 06:51:45.700,1749624705.7,625.0,89.85,343.85,-33.83855325,151.21938385
2025-06-11 06:51:45.800,1749624705.8,625.0,89.9,343.9,-33.8385155,151.2193709
2025-06-11 06:51:45.900,1749624705.9,625.0,89.95,343.95,-33.838477749999996,151.21935795000002
2025-06-11 06:51:46.000,1749624706.0,625.0,90.0,344.0,-33.83844,151.219345
2025-06-11 06:51:46.100,1749624706.1,626.25,90.0,344.0,-33.83839155,151.21932900000002
2025-06-11 06:51:46.200,1749624706.2,627.5,90.0,344.0,-33.838343099999996,151.219313
2025-06-11 06:51:46.300,1749624706.3,628.75,90.0,344.0,-33.83829465,151.219297
2025-06-11 06:51:46.400,1749624706.4,630.0,90.0,344.0,-33.8382462,151.219281
2025-06-11 06:51:46.500,1749624706.5,631.25,90.0,344.0,-33.83819775,151.219265
2025-06-11 06:51:46.600,1749624706.6,632.5,90.0,344.0,-33.8381493,151.219249
2025-06-11 06:51:46.700,1749624706.7,633.75,90.0,344.0,-33.83810085,151.219233
2025-06-11 06:51:46.800,1749624706.8,635.0,90.0,344.0,-33.8380524,151.219217
2025-06-11 06:51:46.900,1749624706.9,636.25,90.0,344.0,-33.83800395,151.219201
2025-06-11 06:51:47.000,1749624707.0,637.5,90.0,344.0,-33.8379555,151.21918499999998
2025-06-11 06:51:47.100,1749624707.1,638.75,90.0,344.0,-33.83790705,151.219169
2025-06-11 06:51:47.200,1749624707.2,640.0,90.0,344.0,-33.8378586,151.219153
2025-06-11 06:51:47.300,1749624707.3,641.25,90.0,344.0,-33.83781015,151.219137
2025-06-11 06:51:47.400,1749624707.4,642.5,90.0,344.0,-33.8377617,151.219121
2025-06-11 06:51:47.500,1749624707.5,643.75,90.0,344.0,-33.83771325,151.21910499999998
2025-06-11 06:51:47.600,1749624707.6,645.0,90.0,344.0,-33.8376648,151.219089
2025-06-11 06:51:47.700,1749624707.7,646.25,90.0,344.0,-33.83761635,151.21907299999998
2025-06-11 06:51:47.800,1749624707.8,647.5,90.0,344.0,-33.8375679,151.219057
2025-06-11 06:51:47.900,1749624707.9,648.75,90.0,344.0,-33.83751945,151.21904099999998
2025-06-11 06:51:48.000,1749624708.0,650.0,90.0,344.0,-33.837471,151.219025
2025-06-11 06:51:48.100,1749624708.1,650.625,90.0,344.05,-33.837430275,151.21901355
2025-06-11 06:51:48.200,1749624708.2,651.25,90.0,344.1,-33.83738955,151.21900209999998
2025-06-11 06:51:48.300,1749624708.3,651.875,90.0,344.15,-33.837348825,151.21899065
2025-06-11 06:51:48.400,1749624708.4,652.5,90.0,344.2,-33.8373081,151.21897919999998
2025-06-11 06:51:48.500,1749624708.5,653.125,90.0,344.25,-33.837267375,151.21896775
2025-06-11 06:51:48.600,1749624708.6,653.75,90.0,344.3,-33.83722665,151.2189563
2025-06-11 06:51:48.700,1749624708.7,654.375,90.0,344.35,-33.837185925,151.21894484999999
2025-06-11 06:51:48.800,1749624708.8,655.0,90.0,344.4,-33.8371452,151.2189334
2025-06-11 06:51:48.900,1749624708.9,655.625,90.0,344.45,-33.837104475000004,151.21892194999998
2025-06-11 06:51:49.000,1749624709.0,656.25,90.0,344.5,-33.83706375,151.2189105
2025-06-11 06:51:49.100,1749624709.1,656.875,90.0,344.55,-33.837023025,151.21889905
2025-06-11 06:51:49.200,1749624709.2,657.5,90.0,344.6,-33.8369823,151.2188876
2025-06-11 06:51:49.300,1749624709.3,658.125,90.0,344.65,-33.836941575,151.21887615
2025-06-11 06:51:49.400,1749624709.4,658.75,90.0,344.7,-33.83690085,151.21886469999998
2025-06-11 06:51:49.500,1749624709.5,659.375,90.0,344.75,-33.836860125,151.21885325
2025-06-11 06:51:49.600,1749624709.6,660.0,90.0,344.8,-33.8368194,151.2188418
2025-06-11 06:51:49.700,1749624709.7,660.625,90.0,344.85,-33.836778675,151.21883035
2025-06-11 06:51:49.800,1749624709.8,661.25,90.0,344.9,-33.83673795,151.2188189
2025-06-11 06:51:49.900,1749624709.9,661.875,90.0,344.95,-33.836697225,151.21880744999999
2025-06-11 06:51:50.000,1749624710.0,662.5,90.0,345.0,-33.836656500000004,151.218796
2025-06-11 06:51:50.100,1749624710.1,663.125,90.0,345.05,-33.836615775,151.21878455
2025-06-11 06:51:50.200,1749624710.2,663.75,90.0,345.1,-33.83657505,151.2187731
2025-06-11 06:51:50.300,1749624710.3,664.375,90.0,345.15,-33.836534325,151.21876165
2025-06-11 06:51:50.400,1749624710.4,665.0,90.0,345.2,-33.8364936,151.2187502
2025-06-11 06:51:50.500,1749624710.5,665.625,90.0,345.25,-33.836452875,151.21873875
2025-06-11 06:51:50.600,1749624710.6,666.25,90.0,345.3,-33.83641215,151.2187273
2025-06-11 06:51:50.700,1749624710.7,666.875,90.0,345.35,-33.836371425,151.21871585
2025-06-11 06:51:50.800,1749624710.8,667.5,90.0,345.4,-33.8363307,151.2187044
2025-06-11 06:51:50.900,1749624710.9,668.125,90.0,345.45,-33.836289975,151.21869295
2025-06-11 06:51:51.000,1749624711.0,668.75,90.0,345.5,-33.83624925,151.2186815
2025-06-11 06:51:51.100,1749624711.1,669.375,90.0,345.55,-33.836208524999996,151.21867005000001
2025-06-11 06:51:51.200,1749624711.2,670.0,90.0,345.6,-33.8361678,151.2186586
2025-06-11 06:51:51.300,1749624711.3,670.625,90.0,345.65,-33.836127075,151.21864715
2025-06-11 06:51:51.400,1749624711.4,671.25,90.0,345.7,-33.83608635,151.2186357
2025-06-11 06:51:51.500,1749624711.5,671.875,90.0,345.75,-33.836045625,151.21862425
2025-06-11 06:51:51.600,1749624711.6,672.5,90.0,345.8,-33.8360049,151.21861280000002
2025-06-11 06:51:51.700,1749624711.7,673.125,90.0,345.85,-33.835964175,151.21860135
2025-06-11 06:51:51.800,1749624711.8,673.75,90.0,345.9,-33.83592345,151.2185899
2025-06-11 06:51:51.900,1749624711.9,674.375,90.0,345.95,-33.835882725,151.21857845
2025-06-11 06:51:52.000,1749624712.0,675.0,90.0,346.0,-33.835842,151.218567
2025-06-11 06:51:52.100,1749624712.1,675.0,89.96666666666667,346.0,-33.83581566666667,151.21855936666668
2025-06-11 06:51:52.200,1749624712.2,675.0,89.93333333333334,346.0,-33.83578933333333,151.21855173333333
2025-06-11 06:51:52.300,1749624712.3,675.0,89.9,346.0,-33.835763,151.2185441
2025-06-11 06:51:52.400,1749624712.4,675.0,89.86666666666666,346.0,-33.83573666666667,151.21853646666668
2025-06-11 06:51:52.500,1749624712.5,675.0,89.83333333333333,346.0,-33.83571033333333,151.21852883333332
2025-06-11 06:51:52.600,1749624712.6,675.0,89.8,346.0,-33.835684,151.2185212
2025-06-11 06:51:52.700,1749624712.7,675.0,89.76666666666667,346.0,-33.83565766666666,151.21851356666667
2025-06-11 06:51:52.800,1749624712.8,675.0,89.73333333333333,346.0,-33.83563133333333,151.21850593333335
2025-06-11 06:51:52.900,1749624712.9,675.0,89.7,346.0,-33.835605,151.2184983
2025-06-11 06:51:53.000,1749624713.0,675.0,89.66666666666667,346.0,-33.83557866666666,151.21849066666667
2025-06-11 06:51:53.100,1749624713.1,675.0,89.63333333333334,346.0,-33.83555233333333,151.21848303333334
2025-06-11 06:51:53.200,1749624713.2,675.0,89.6,346.0,-33.835526,151.2184754
2025-06-11 06:51:53.300,1749624713.3,675.0,89.56666666666666,346.0,-33.835499666666664,151.21846776666666
2025-06-11 06:51:53.400,1749624713.4,675.0,89.53333333333333,346.0,-33.83547333333333,151.21846013333334
2025-06-11 06:51:53.500,1749624713.5,675.0,89.5,346.0,-33.835447,151.2184525
2025-06-11 06:51:53.600,1749624713.6,675.0,89.46666666666667,346.0,-33.835420666666664,151.21844486666666
2025-06-11 06:51:53.700,1749624713.7,675.0,89.43333333333334,346.0,-33.83539433333333,151.21843723333333
2025-06-11 06:51:53.800,1749624713.8,675.0,89.4,346.0,-33.835367999999995,151.2184296
2025-06-11 06:51:53.900,1749624713.9,675.0,89.36666666666666,346.0,-33.835341666666665,151.21842196666665
2025-06-11 06:51:54.000,1749624714.0,675.0,89.33333333333333,346.0,-33.835315333333334,151.21841433333333
2025-06-11 06:51:54.100,1749624714.1,675.0,89.3,346.0,-33.835288999999996,151.2184067
2025-06-11 06:51:54.200,1749624714.2,675.0,89.26666666666667,346.0,-33.835262666666665,151.21839906666665
2025-06-11 06:51:54.300,1749624714.3,675.0,89.23333333333333,346.0,-33.835236333333334,151.21839143333332
2025-06-11 06:51:54.400,1749624714.4,675.0,89.2,346.0,-33.83521,151.2183838
2025-06-11 06:51:54.500,1749624714.5,675.0,89.16666666666667,346.0,-33.835183666666666,151.21837616666664
