Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
769.3,769300,-52,16,-161.75961476125872,22.029983612020803,109.75961476125872,6.0299836120208035,16.39269625749989
769.4,769400,-52,16,-161.77733843296505,22.02566952209196,109.77733843296505,6.02566952209196,16.395213845022592
769.5,769500,-52,16,-161.78425361867664,22.024869316864855,109.78425361867664,6.024869316864855,16.395680918639634
769.6,769600,-52,16,-161.80895524957094,22.0230103374967,109.80895524957094,6.0230103374967,16.396766105631134
769.7,769700,-52,16,-161.816213912428,22.022115560584446,109.816213912428,6.022115560584446,16.397288492768457
769.8,769800,-52,16,-161.81957989621606,22.04115133693065,109.81957989621606,6.04115133693065,16.38618309318582
769.9,769900,-52,16,-161.8254565979131,22.041935744868393,109.8254565979131,6.041935744868393,16.38572583406238
770.0,770000,-52,16,-161.8513846113289,22.03716865876583,109.85138461132891,6.037168658765829,16.388505178300615
770.1,770100,-52,16,-161.85650270327244,22.04071281063411,109.85650270327244,6.040712810634108,16.386438738130728
770.2,770200,-52,16,-161.85801633661174,22.041693499666344,109.85801633661174,6.041693499666344,16.385867044304977
770.3,770300,-52,16,-161.84834998816046,22.04008502980894,109.84834998816046,6.040085029808939,16.386804727164403
770.4,770400,-52,16,-161.811330170492,22.044494720748077,109.811330170492,6.044494720748077,16.38423431529503
770.5,770500,-52,16,-161.81252966925234,22.047376337569336,109.81252966925234,6.047376337569336,16.38255510689978
770.6,770600,-52,16,-161.8248123370684,22.05787822769187,109.82481233706841,6.0578782276918695,16.376438588967595
770.7,770700,-52,16,-161.824601609249,22.059287470155102,109.82460160924899,6.059287470155102,16.37561820642385
770.8,770800,-52,16,-161.83616494359273,22.075124555264196,109.83616494359273,6.075124555264196,16.366405066291968
770.9,770900,-52,16,-161.8385775343856,22.078538908119608,109.83857753438559,6.078538908119608,16.364420306713352
771.0,771000,-52,16,-161.84321025069664,22.081669278673154,109.84321025069664,6.081669278673154,16.362601099733816
771.1,771100,-52,16,-161.84266231111314,22.077297927851202,109.84266231111314,6.077297927851202,16.365141624774488
771.2,771200,-52,16,-161.83542151630553,22.07285507549272,109.83542151630553,6.072855075492718,16.367724610939728
771.3,771300,-52,16,-161.8345171456732,22.074066498914405,109.8345171456732,6.074066498914405,16.3670202228032
